249,NULL,32,ORDERING,10684,2024-04-02 14:35:59.210,NULL,NULL,1
250,NULL,32,ATTENDANCE,10684,2024-04-02 14:36:07.627,NULL,NULL,1
251,NULL,32,ADMINISTRATOR USER,10684,2024-04-02 14:36:13.977,NULL,NULL,1
252,NULL,32,CHECKER USER,10684,2024-04-02 14:36:20.463,NULL,NULL,1
253,NULL,48,MPOS AGGREGATION - DATA CHECKER,10684,2024-04-02 14:37:27.840,NULL,NULL,1
254,NULL,48,MPOS AGGREGATION - DB TO SDF,10684,2024-04-02 14:37:32.543,NULL,NULL,1
255,NULL,48,MPOS CONVERTER - SDF TO DB,10684,2024-04-02 14:37:37.507,NULL,NULL,1
256,NULL,49,ADMIN TOOLS - SDF UPLOAD,10684,2024-04-02 14:38:06.110,NULL,NULL,1
257,NULL,49,ADMIN TOOLS - SDF EXTRACT,10684,2024-04-02 14:38:12.477,NULL,NULL,1
258,NULL,31,ALL MODULES,10684,2024-04-02 14:43:18.777,NULL,NULL,1
259,NULL,31,ATTENDANCE,10684,2024-04-02 14:43:24.703,NULL,NULL,1
260,NULL,31,ROUTE - SALES CALL (ON SITE),10684,2024-04-02 14:43:30.893,NULL,NULL,1
261,NULL,31,ROUTE - SALES CALL (OFF SITE),10684,2024-04-02 14:43:37.383,NULL,NULL,1
262,NULL,31,ROUTE - SALES HISTORY,10684,2024-04-02 14:43:44.330,NULL,NULL,1
263,NULL,31,ROUTE - VIEW AR BALANCA,10684,2024-04-02 14:43:50.650,NULL,NULL,1
264,NULL,31,ROUTE - CUSTOMER INFO,10684,2024-04-02 14:43:55.853,NULL,NULL,1
265,NULL,31,ROUTE - DISER INFO,10684,2024-04-02 14:44:01.670,NULL,NULL,1
266,NULL,31,EXPENSE,10684,2024-04-02 14:44:10.490,NULL,NULL,1
267,NULL,31,CUSTOMERS - VIEW AR BALANCE,10684,2024-04-02 14:44:15.937,NULL,NULL,1
268,NULL,31,"CUSTOMERS - CUSTOMER INFO ",10684,2024-04-02 14:44:26.587,NULL,NULL,1
269,NULL,31,CUSTOMERS - DISER INFO,10684,2024-04-02 14:44:34.590,NULL,NULL,1
270,NULL,31,CUSTOMERS - VIEW INVENTORY,10684,2024-04-02 14:44:40.270,NULL,NULL,1
271,NULL,31,CUSTOMERS - VIEW ORDER,10684,2024-04-02 14:44:45.750,NULL,NULL,1
272,NULL,31,CUSTOMERS - CONTACT PERSON INFO,10684,2024-04-02 14:44:51.140,NULL,NULL,1
273,NULL,31,MISC - VIDEO COMMRCIALS,10684,2024-04-02 14:44:56.920,NULL,NULL,1
274,NULL,31,MISC - PRODUCT INFO,10684,2024-04-02 14:45:05.693,NULL,NULL,1
275,NULL,31,END TRANSACTIONS,10684,2024-04-02 14:45:11.963,NULL,NULL,1
276,NULL,31,ADMINISTRATOR USER,10684,2024-04-02 14:45:18.353,NULL,NULL,1
277,NULL,50,CUSTOMER DATA VIEWER - CUSTOMER DATA VIEWER,10684,2024-04-02 14:46:46.530,NULL,NULL,1
278,NULL,50,EXPENSE REPORT - SUMMARY,10684,2024-04-02 15:06:09.733,NULL,NULL,1
279,NULL,50,EXPENSE REPORT - EXPENSE REPORT,10684,2024-04-02 15:06:15.067,NULL,NULL,1
